ID	X	Y	DATA1	DATA2	DATA3	ISZONE	ISINTERSEC	LABEL	F_gate	F_ntyp	geometry
956006	769.3619999999998527	7295.4949999999998909	0.0000000000000000	25.0000000000000000	0.0300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(769.362 7295.495)
956007	769.9589999999999463	7285.7060000000001310	0.0000000000000000	25.0000000000000000	0.3400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(769.959 7285.706)
956008	761.9319999999999027	7307.4949999999998909	0.0000000000000000	25.0000000000000000	1.1200000000000001	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(761.932 7307.495)
956009	768.4579999999999700	7305.3159999999998035	0.0000000000000000	25.0000000000000000	0.5200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(768.458 7305.316)
956010	745.9069999999999254	7312.5020000000004075	0.0000000000000000	25.0000000000000000	3.9300001000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(745.907 7312.502)
956011	751.8990000000000009	7312.3999999999996362	0.0000000000000000	25.0000000000000000	0.2300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(751.899 7312.4)
956012	748.2050000000000409	7314.4009999999998399	0.0000000000000000	25.0000000000000000	0.2900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(748.205 7314.401)
956021	775.2990000000000919	7296.8680000000003929	0.0000000000000000	25.0000000000000000	0.3000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(775.299 7296.868)
956022	776.0639999999999645	7296.4350000000004002	0.0000000000000000	25.0000000000000000	0.1800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(776.064 7296.435)
956023	781.4080000000000155	7285.8090000000001965	0.0000000000000000	25.0000000000000000	0.1000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(781.408 7285.809)
958101	801.9599999999999227	7258.5370000000002619	0.0000000000000000	25.0000000000000000	0.2741300000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(801.96 7258.537)
958102	801.6680000000001201	7259.1610000000000582	0.0000000000000000	25.0000000000000000	0.2300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(801.668 7259.161)
958103	801.3919999999998254	7259.3770000000004075	0.0000000000000000	25.0000000000000000	0.1300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(801.392 7259.377)
958104	801.4360000000000355	7259.6829999999999927	0.0000000000000000	25.0000000000000000	0.2400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(801.436 7259.683)
958105	799.8079999999999927	7259.3040000000000873	0.0000000000000000	25.0000000000000000	0.4602630000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(799.808 7259.304)
958106	801.7930000000001201	7260.8379999999997381	0.0000000000000000	25.0000000000000000	0.4200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(801.793 7260.838)
958107	801.2710000000000719	7260.8590000000003783	0.0000000000000000	25.0000000000000000	0.7000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(801.271 7260.859)
958108	800.5960000000000036	7260.2860000000000582	0.0000000000000000	25.0000000000000000	0.6843610000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(800.596 7260.286)
958109	799.8750000000000000	7260.3329999999996289	0.0000000000000000	25.0000000000000000	0.4006620000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(799.875 7260.333)
958110	800.9940000000000282	7261.6409999999996217	0.0000000000000000	25.0000000000000000	0.7300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(800.994 7261.641)
958115	803.9289999999999736	7241.2190000000000509	0.0000000000000000	25.0000000000000000	0.4712480000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(803.929 7241.219)
958116	793.5890000000000555	7247.8249999999998181	0.0000000000000000	25.0000000000000000	0.0400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(793.589 7247.825)
